facid,facname,fac_type_code,city,county_name,capacity,latitude,longitude,zip,license_status_description
240001828,COUNTRY MAUREEN'S HOME,ICFDDN,CHINO,SAN BERNARDINO,6,34.025643,-117.718605,91710,ACTIVE
240001831,COLE HOME,ICFDDH,HIGHLAND,SAN BERNARDINO,6,34.126695,-117.2116125,92346,ACTIVE
240001833,CHINO HILLS OUTPATIENT SURGERY CENTER,ASC,CHINO HILLS,SAN BERNARDINO,0,33.982821,-117.7130295,91709,
240001834,"GENUS HOME CARE, INC",HHA,UPLAND,SAN BERNARDINO,0,34.094574,-117.677349,91786,ACTIVE
240001836,BONNIE BRAE HOME,ICFDDH,ONTARIO,SAN BERNARDINO,6,34.083135,-117.6532875,91762,ACTIVE
240001838,COLOMA DIVISION,ICFDDN,LOMA LINDA,SAN BERNARDINO,6,34.067106,-117.2497455,92354,ACTIVE
240001840,LILAC DIVISION,ICFDDN,LOMA LINDA,SAN BERNARDINO,6,34.067079,-117.2519775,92354,ACTIVE
240001842,JASPER DIVISION,ICFDDH,RANCHO CUCAMONGA,SAN BERNARDINO,6,34.150095,-117.6204105,91701,ACTIVE
240001844,TURQUOISE DIVISION,ICFDDH,RANCHO CUCAMONGA,SAN BERNARDINO,6,34.153947,-117.6341535,91701,ACTIVE
240001847,PARKTREE COMMUNITY HEALTH CENTER,COMTYC,ONTARIO,SAN BERNARDINO,0,34.0454268,-117.6460277,91761,ACTIVE
240001849,PREMIER OUTPATIENT SURGERY CENTER,ASC,SAN BERNARDINO,SAN BERNARDINO,0,34.07032098,-117.26406,92408,INACTIVE - CAPEN DECISION
240001851,HARVARD DIVISION,ICFDDN,ONTARIO,SAN BERNARDINO,6,34.07904,-117.675369,91762,ACTIVE
240001853,"JAMECO HOME HEALTH AGENCY, INC.",HHA,UPLAND,SAN BERNARDINO,0,34.10692061,-117.6975674,91786,ACTIVE
240001854,BISHOP CARE CENTER,SNF,BISHOP,INYO,99,37.3617,-118.4085495,93514,ACTIVE
240001856,GIBBS DIVISION,ICFDDN,UPLAND,SAN BERNARDINO,6,34.116498,-117.662301,91786,ACTIVE
240001859,KAISER FOUNDATION HOSPITAL HOME HEALTH AGENCY,HHA,FONTANA,SAN BERNARDINO,0,34.065351,-117.4278105,92337,ACTIVE
240001863,FMC DIALYSIS SERVICES OF SAN BERNARDINO,ESRD/CDC,SAN BERNARDINO,SAN BERNARDINO,21,34.070292,-117.2722365,92408,ACTIVE
240001868,CASA #3,ICFDDN,UPLAND,SAN BERNARDINO,6,34.116201,-117.6482565,91786,ACTIVE
240001870,ELM DIVISION,ICFDDN,LOMA LINDA,SAN BERNARDINO,6,34.067295,-117.246897,92354,ACTIVE
240001874,SOUTHERN INYO HOSPITAL DISTRICT CLINIC,RHC,LONE PINE,INYO,0,36.60830179,-118.058582,93545,ACTIVE
240001878,LAKE ELSINORE DIALYSIS,ESRD/CDC,LAKE ELSINORE,RIVERSIDE,18,33.652782,-117.29682,92530,ACTIVE
240001880,RAI - MONROE - INDIO,ESRD/CDC,INDIO,RIVERSIDE,20,33.709239,-116.234469,92201,ACTIVE
240001881,KABAFUSION HH,HHA,CERRITOS,LOS ANGELES,0,33.86950601,-118.061199,90703,ACTIVE
240001882,WALKER HOUSE,ICFDDN,LOMA LINDA,SAN BERNARDINO,6,34.047162,-117.2568825,92354,ACTIVE
240001884,ARCHIBALD SURGERY CENTER LLC,ASC,RANCHO CUCAMONGA,SAN BERNARDINO,0,34.078032,-117.593991,91730,INACTIVE - CAPEN DECISION
240001888,VANURA HOMEHEALTH SERVICES INC,HHA,RANCHO CUCAMONGA,SAN BERNARDINO,0,34.104285,-117.544275,91730,ACTIVE
240001889,BOULDER HOME,ICFDDH,ONTARIO,SAN BERNARDINO,6,34.085331,-117.664515,91762,ACTIVE
240001893,FRESNO PALM BLUFFS DIALYSIS,ESRD/CDC,FRESNO,FRESNO,25,36.845505,-119.8069785,93711,ACTIVE
240001894,DOUG CARRIE'S HOME,ICFDDN,CHINO,SAN BERNARDINO,6,34.02603854,-117.7189807,91710,ACTIVE
240001896,CASA #4,ICFDDN,UPLAND,SAN BERNARDINO,6,34.112016,-117.6317145,91786,ACTIVE
240001898,"EXCELLENT CARE HOME HEALTH SERVICES, INC.",HHA,CHINO,SAN BERNARDINO,0,34.01469366,-117.6891309,91710,ACTIVE
240001904,"STAR HOME HEALTH SERVICES, INC",HHA,MONTCLAIR,SAN BERNARDINO,0,34.0931724,-117.6814621,91763,ACTIVE
240001910,TOIYABE INDIAN HEALTH PROJECT INC.,RHC,BISHOP,INYO,0,37.36217346,-118.4183168,93514,
240001911,WHITE LANE DIALYSIS,ESRD/CDC,BAKERSFIELD,KERN,20,35.317278,-119.0889225,93309,ACTIVE
240001913,INLAND HOME HEALTH PROVIDERS INC,HHA,RANCHO CUCAMONGA,SAN BERNARDINO,0,34.085799,-117.5928255,91730,ACTIVE
240001917,BANNING DIALYSIS,ESRD/CDC,BANNING,RIVERSIDE,18,33.928722,-116.9435565,92220,ACTIVE
240001920,"GREEN VALLEY HOME HEALTH SERVICES, INC.",HHA,APPLE VALLEY,SAN BERNARDINO,0,34.53624,-117.2487825,92307,ACTIVE
240001922,"A'S HOME HEALTH CARE, INC.",HHA,RANCHO CUCAMONGA,SAN BERNARDINO,0,34.099416,-117.5632515,91730,ACTIVE
240001923,A AND E HOME HEALTH SERVICES INC,HHA,UPLAND,SAN BERNARDINO,0,34.10692061,-117.6975674,91786,ACTIVE
240001924,EXCEL CARE HOME HEALTH SERVICES INC,HHA,UPLAND,SAN BERNARDINO,0,34.09652714,-117.6700331,91786,ACTIVE
240001925,"EXCELLENCE HOME HEALTH CARE AGENCY, INC.",HHA,CHINO,SAN BERNARDINO,0,34.039404,-117.6899535,91710,ACTIVE
240001926,ST. MARTIN HOME HEALTHCARE,HHA,CHINO,SAN BERNARDINO,0,34.00256756,-117.7217709,91710,ACTIVE
240001927,"RC HOME HEALTHCARE, INC.",HHA,UPLAND,SAN BERNARDINO,0,34.095067,-117.688107,91786,ACTIVE
240001928,AHF HEALTHCARE CENTER - UPLAND,COMTYC,RANCHO CUCAMONGA,SAN BERNARDINO,0,34.104384,-117.627984,91730,ACTIVE
240001929,"PEOPLE'S CARE HOME HEALTH, INC.",HHA,CERRITOS,LOS ANGELES,0,33.885648,-118.062936,90703,ACTIVE
240001936,KAISER ONTARIO VINEYARD ASC,ASC,ONTARIO,SAN BERNARDINO,0,34.032033,-117.608796,91761,
240001937,CONTOUR AESTHETIC SURGERY CENTER,ASC,UPLAND,SAN BERNARDINO,0,34.107507,-117.639558,91786,
250000004,KINDRED HOSPITAL RIVERSIDE,GACH,PERRIS,RIVERSIDE,40,33.812262,-117.2223315,92571,ACTIVE
250000006,CORONA REGIONAL MEDICAL CENTER,GACH,CORONA,RIVERSIDE,160,33.873048,-117.568422,92882,ACTIVE
250000007,CORONA REGIONAL MEDICAL CENTER,GACH,CORONA,RIVERSIDE,0,33.857991,-117.5538195,92879,ACTIVE
250000008,DESERT REGIONAL MEDICAL CENTER,GACH,PALM SPRINGS,RIVERSIDE,353,33.83852744,-116.5455416,92262,ACTIVE
250000010,ALTA VISTA HEALTHCARE & WELLNESS CENTRE,SNF,RIVERSIDE,RIVERSIDE,99,33.928191,-117.4399965,92503,ACTIVE
250000011,EISENHOWER MEDICAL CENTER,GACH,RANCHO MIRAGE,RIVERSIDE,463,33.764076,-116.402526,92270,ACTIVE
250000012,HEMET GLOBAL MEDICAL CENTER,GACH,HEMET,RIVERSIDE,304,33.75,-116.9601255,92543,ACTIVE
250000015,ARLINGTON GARDENS CARE CENTER,SNF,RIVERSIDE,RIVERSIDE,99,33.90652522,-117.4660479,92505,ACTIVE
250000016,SUNRISE POST ACUTE,SNF,BANNING,RIVERSIDE,64,33.932187,-116.914923,92220,ACTIVE
250000017,JOHN F. KENNEDY MEMORIAL HOSPITAL,GACH,INDIO,RIVERSIDE,145,33.706215,-116.2354815,92201,ACTIVE
250000019,COMMUNITY CARE ON PALM,SNF,RIVERSIDE,RIVERSIDE,51,33.975729,-117.3908925,92501,ACTIVE
250000021,RIVERSIDE BEHAVIORAL HEALTHCARE CENTER,SNF,RIVERSIDE,RIVERSIDE,120,33.977745,-117.3893985,92501,ACTIVE
250000022,BLYTHE POST ACUTE LLC,SNF,BLYTHE,RIVERSIDE,48,33.617862,-114.599376,92225,ACTIVE
250000026,CORONA POST ACUTE CENTER,SNF,CORONA,RIVERSIDE,176,33.849927,-117.572094,92882,ACTIVE
250000033,CALIFORNIA NURSING & REHABILITATION CENTER,SNF,PALM SPRINGS,RIVERSIDE,80,33.849729,-116.546184,92262,ACTIVE
250000036,VALENCIA GARDENS HEALTH CARE CENTER,SNF,RIVERSIDE,RIVERSIDE,59,33.950592,-117.4000995,92506,ACTIVE
250000039,PREMIER CARE CENTER FOR PALM SPRINGS,SNF,PALM SPRINGS,RIVERSIDE,99,33.8161204,-116.5130784,92264,ACTIVE
250000041,THE BRADLEY GARDENS,SNF,SAN JACINTO,RIVERSIDE,44,33.779646,-116.977572,92582,ACTIVE
250000042,PALO VERDE HOSPITAL,GACH,BLYTHE,RIVERSIDE,25,33.612687,-114.595218,92225,ACTIVE
250000043,COMMUNITY CARE AND REHABILITATION CENTER,SNF,RIVERSIDE,RIVERSIDE,162,33.96082807,-117.3962011,92506,ACTIVE
250000044,DOCTORS HOSPITAL OF RIVERSIDE,GACH,RIVERSIDE,RIVERSIDE,193,33.926868,-117.439101,92503,ACTIVE
250000045,CORONA HEALTH CARE CENTER,SNF,CORONA,RIVERSIDE,99,33.871284,-117.549504,92879,ACTIVE
250000048,PACIFIC GROVE HOSPITAL,APH,RIVERSIDE,RIVERSIDE,68,33.962283,-117.395316,92506,ACTIVE
250000049,RIVERSIDE COMMUNITY HOSPITAL,GACH,RIVERSIDE,RIVERSIDE,517,33.976368,-117.3814065,92501,ACTIVE
250000050,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,GACH,MORENO VALLEY,RIVERSIDE,362,33.912018,-117.195867,92555,ACTIVE
250000051,EXTENDED CARE HOSPITAL OF RIVERSIDE,SNF,RIVERSIDE,RIVERSIDE,99,33.93504,-117.4223025,92504,ACTIVE
250000057,WINDSOR CYPRESS GARDENS,SNF,RIVERSIDE,RIVERSIDE,120,33.938406,-117.4485555,92503,ACTIVE
250000061,DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE,SNF,INDIO,RIVERSIDE,68,33.724755,-116.230482,92201,ACTIVE
250000064,DEVONSHIRE CARE CENTER,SNF,HEMET,RIVERSIDE,99,33.751638,-116.9580105,92544,ACTIVE
250000072,PALM TERRACE CARE CENTER,SNF,RIVERSIDE,RIVERSIDE,75,33.934941,-117.498501,92505,ACTIVE
250000073,RIVERSIDE POSTACUTE CARE,SNF,RIVERSIDE,RIVERSIDE,188,33.972075,-117.475326,92509,ACTIVE
250000077,WOODCREST POST ACUTE & REHABILITATION,SNF,RIVERSIDE,RIVERSIDE,120,33.935193,-117.4218165,92504,ACTIVE
250000078,MEADOWBROOK POST ACUTE,SNF,HEMET,RIVERSIDE,64,33.732441,-116.9684235,92543,ACTIVE
250000079,"CENTINELA GRAND, INC.",SNF,PERRIS,RIVERSIDE,109,33.812442,-117.225423,92571,ACTIVE
250000081,"RIVERSIDE HEIGHTS HEALTHCARE CENTER, LLC",SNF,RIVERSIDE,RIVERSIDE,70,34.020711,-117.4793535,92509,ACTIVE
250000087,JURUPA HILLS POST ACUTE,SNF,RIVERSIDE,RIVERSIDE,143,34.012953,-117.4228245,92509,ACTIVE
250000091,RIVERWALK POST ACUTE,SNF,RIVERSIDE,RIVERSIDE,146,33.920604,-117.4549005,92503,ACTIVE
250000092,PALM SPRINGS HEALTHCARE & REHABILITATION CENTER,SNF,PALM SPRINGS,RIVERSIDE,99,33.81996115,-116.5282864,92262,ACTIVE
250000095,THE GROVE CARE AND WELLNESS,SNF,RIVERSIDE,RIVERSIDE,38,33.984594,-117.3700215,92501,ACTIVE
250000098,MENIFEE LAKES POST ACUTE,SNF,MENIFEE,RIVERSIDE,99,33.72010801,-117.187623,92586,ACTIVE
250000101,SAN GORGONIO MEMORIAL HOSPITAL,GACH,BANNING,RIVERSIDE,79,33.931944,-116.9457705,92220,ACTIVE
250000110,VISTA REAL POST ACUTE,SNF,BEAUMONT,RIVERSIDE,57,33.932124,-116.948538,92223,ACTIVE
250000113,COLLEGE HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.926382,-117.5083515,92505,ACTIVE
250000114,DERBY HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.99939,-117.4943115,92509,ACTIVE
250000116,VILLA WOODS HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,34.004088,-117.464058,92509,ACTIVE
250000117,DEL PARK MANOR,ICFDDH,CORONA,RIVERSIDE,12,33.860664,-117.553176,92879,ACTIVE
250000119,EVERGREEN ESTATES,ICFDDH,CORONA,RIVERSIDE,12,33.860664,-117.553176,92879,ACTIVE
250000141,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,SNF,HEMET,RIVERSIDE,104,33.732522,-116.975178,92543,ACTIVE
250000147,THE BETTY FORD CENTER,CDRH,RANCHO MIRAGE,RIVERSIDE,100,33.76240494,-116.3976909,92270,ACTIVE
250000148,OAK GLEN POST ACUTE,SNF,CHERRY VALLEY,RIVERSIDE,59,33.985809,-116.9636805,92223,ACTIVE
250000153,VILLA HEALTH CARE CENTER,SNF,RIVERSIDE,RIVERSIDE,59,33.926175,-117.4370895,92503,ACTIVE
250000154,VISTA PACIFICA CONVALESCENT HOSPITAL,SNF,JURUPA VALLEY,RIVERSIDE,49,34.00539401,-117.418553,92509,ACTIVE
250000155,VISTA PACIFICA CENTER,SNF,JURUPA VALLEY,RIVERSIDE,108,34.0058237,-117.4203191,92509,ACTIVE
250000177,INNERCARE - BLYTHE,COMTYC,BLYTHE,RIVERSIDE,0,33.611924,-114.613272,92225,ACTIVE
250000210,PLANNED PARENTHOOD - RIVERSIDE CLINIC,COMTYC,RIVERSIDE,RIVERSIDE,0,33.94717508,-117.3992198,92506,ACTIVE
250000217,SOBOBA INDIAN HEALTH CLINIC,COMTYC,SAN JACINTO,RIVERSIDE,0,33.78195,-116.9366985,92583,
250000246,INLAND EYE SPECIALIST,ASC,HEMET,RIVERSIDE,0,33.728166,-117.012627,92545,INACTIVE - CAPEN DECISION
250000247,RIVERSIDE MEDICAL CLINIC SURGERY CENTER,ASC,RIVERSIDE,RIVERSIDE,0,33.943104,-117.3935565,92506,INACTIVE - CAPEN DECISION
250000248,"GLENWOOD SURGICAL CENTER, L.P.",ASC,RIVERSIDE,RIVERSIDE,0,33.926814,-117.436113,92503,INACTIVE - CAPEN DECISION
250000250,THE SURGERY CENTER OF RIVERSIDE,ASC,RIVERSIDE,RIVERSIDE,0,33.92879883,-117.4396542,92503,INACTIVE - CAPEN DECISION
250000255,EYE SURGERY CENTER OF THE DESERT,ASC,RANCHO MIRAGE,RIVERSIDE,0,33.75693,-116.4025035,92270,
250000260,THE SPRINGS HEALTHCARE CENTER AT THE CARLOTTA,SNF,PALM DESERT,RIVERSIDE,59,33.745824,-116.3453805,92211,ACTIVE
250000270,MISSION CARE CENTER,SNF,RIVERSIDE,RIVERSIDE,40,33.931629,-117.428355,92504,ACTIVE
250000283,SAN JACINTO VALLEY POST ACUTE,SNF,HEMET,RIVERSIDE,99,33.750369,-116.9590545,92543,ACTIVE
250000284,HIGHLAND SPRINGS CARE CENTER,SNF,BEAUMONT,RIVERSIDE,87,33.948342,-116.969688,92223,ACTIVE
250000299,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,SNF,RANCHO MIRAGE,RIVERSIDE,99,33.758226,-116.3965455,92270,ACTIVE
250000344,SOUTHWEST HEALTHCARE INLAND VALLEY HOSPITAL,GACH,WILDOMAR,RIVERSIDE,120,33.591519,-117.2382525,92595,ACTIVE
250000406,BARBARA SINATRA CHILDREN'S CENTER AT EISENHOWER,PSYCHC,RANCHO MIRAGE,RIVERSIDE,0,33.764652,-116.40555,92270,ACTIVE
250000419,MORONGO INDIAN HEALTH CLINIC,COMTYC,BANNING,RIVERSIDE,0,33.95358556,-116.8290979,92220,
250000500,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER D/P APH,APH,RIVERSIDE,RIVERSIDE,77,33.9200671,-117.4580716,92503,ACTIVE
250000507,SOUTHWEST HEALTHCARE RANCHO SPRINGS HOSPITAL,GACH,MURRIETA,RIVERSIDE,120,33.558912,-117.183681,92562,ACTIVE
250000553,CONNER RESIDENCE,ICFDDH,CORONA,RIVERSIDE,12,33.860664,-117.553176,92879,ACTIVE
250000567,HEMET HILLS POST ACUTE,SNF,HEMET,RIVERSIDE,178,33.728769,-116.990325,92545,ACTIVE
250000569,KACHINA HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.988176,-117.459864,92509,ACTIVE
250000574,SHADY BEND HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.937524,-117.2556315,92553,ACTIVE
250000576,BAY HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.920694,-117.231885,92553,ACTIVE
250000592,NEW IDEALS/OTIS HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.91191,-117.227214,92553,ACTIVE
250000596,FOXDALE HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.933762,-117.2505015,92553,ACTIVE
250000598,COVEY QUAIL HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.920217,-117.230814,92553,ACTIVE
250000600,TORRES MARTINEZ INDIAN HEALTH CLINIC,COMTYC,THERMAL,RIVERSIDE,0,33.56201341,-116.1520345,92274,
250000619,SUNDANCE CREEK POST ACUTE,SNF,BANNING,RIVERSIDE,132,33.932124,-116.9419365,92220,ACTIVE
250000622,GARRISON HOUSE,ICFDDH,CORONA,RIVERSIDE,12,33.868512,-117.558018,92879,ACTIVE
250000634,DESERT SPRINGS POST ACUTE,SNF,PALM DESERT,RIVERSIDE,178,33.758982,-116.3677005,92260,ACTIVE
250000673,RIVERSIDE VILLAGE HEALTHCARE CENTER,SNF,RIVERSIDE,RIVERSIDE,59,33.872598,-117.294849,92518,ACTIVE
250000694,JOEL'S HOUSE,ICFDDH,DESERT HOT SPRINGS,RIVERSIDE,6,33.95781428,-116.48472,92240,ACTIVE
250000695,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,OPT/SP,HEMET,RIVERSIDE,0,33.732522,-116.975178,92543,ACTIVE
250000707,KAISER FOUNDATION HOSPITAL RIVERSIDE,GACH,RIVERSIDE,RIVERSIDE,225,33.9048,-117.469269,92505,ACTIVE
250000718,"KAISER,  RIVERSIDE, HOME HEALTH AGENCY (PARENT)",HHA,CORONA,RIVERSIDE,0,33.85793399,-117.540493,92881,ACTIVE
250000723,MONTEREY PALMS HEALTH CARE CENTER,SNF,PALM DESERT,RIVERSIDE,99,33.72470533,-116.39116,92260,ACTIVE
250000726,NEW IDEALS/CLIFFROSE HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.903486,-117.2359485,92553,ACTIVE
250000727,MENIFEE GLOBAL MEDICAL CENTER,GACH,SUN CITY,RIVERSIDE,84,33.71787019,-117.1677588,92585,ACTIVE
250000732,DELPHINIUM HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.906159,-117.2352465,92553,ACTIVE
250000733,RUNNING DEER HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.928677,-117.247905,92553,ACTIVE
250000745,COMMUNITY CARE AND REHABILITATION CENTER,OPT/SP,RIVERSIDE,RIVERSIDE,0,33.96082807,-117.3962011,92506,ACTIVE
250000761,HORSESHOE HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,34.003314,-117.469872,92509,ACTIVE
250000762,KEVIN HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.934887,-117.378774,92506,ACTIVE
250000784,MENIFEE LAKES POST ACUTE,OPT/SP,MENIFEE,RIVERSIDE,0,33.72010801,-117.187623,92586,ACTIVE
250000799,MANORCARE HEALTH SERVICES,OPT/SP,PALM DESERT,RIVERSIDE,0,33.758982,-116.3677005,92260,ACTIVE
250000830,WILLIAM DEMAREST CANYON COUNTRY CLUB HOUSE,ICFDDH,PALM SPRINGS,RIVERSIDE,6,33.86225616,-116.5545704,92262,ACTIVE
250000835,NEW IDEALS/NOGAL HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.910335,-117.227736,92553,ACTIVE
250000842,"CRESCENT HEALTHCARE, INC.",HHA,RIVERSIDE,RIVERSIDE,0,33.993459,-117.338292,92507,ACTIVE
250000857,DESERT REGIONAL MEDICAL CENTER D/P SNF,SNF,PALM SPRINGS,RIVERSIDE,32,33.83852744,-116.5455416,92262,ACTIVE
250000869,MARIAN JAMES TRANSITIONAL HOUSE,ICFDDH,PALM SPRINGS,RIVERSIDE,6,33.845139,-116.5174335,92262,ACTIVE
250000875,"DAP HEALTH, INC",COMTYC,PALM SPRINGS,RIVERSIDE,0,33.843357,-116.5286655,92262,ACTIVE
250000902,THE VILLAGE HEALTHCARE CENTER,SNF,HEMET,RIVERSIDE,54,33.744519,-116.9968725,92545,ACTIVE
250000921,VNACARE,HOSPICE,MURRIETA,RIVERSIDE,0,33.562746,-117.181746,92562,ACTIVE
250000985,MOUNTAIN SHADOWS SPECIAL KIDS HOMES-HALBROOK HOUSE,ICFDDN,RIVERSIDE,RIVERSIDE,6,34.001694,-117.457704,92509,ACTIVE
250000998,BRYANT HOUSE,ICFDDH,CALIMESA,RIVERSIDE,6,34.00452,-117.0347715,92320,ACTIVE
250001010,"ACCREDO HEALTH GROUP, INC.",HHA,CORONA,RIVERSIDE,0,33.881346,-117.610677,92880,ACTIVE
250001013,GOLDEN TRIANGLE  SURGI-CENTER,ASC,MURRIETA,RIVERSIDE,0,33.557949,-117.185391,92562,INACTIVE - CAPEN DECISION
250001034,FRIEDMAN HOUSE,ICFDDH,DESERT HOT SPRINGS,RIVERSIDE,6,33.954813,-116.498826,92240,ACTIVE
250001039,ADELSTEIN HOUSE,ICFDDH,DESERT HOT SPRINGS,RIVERSIDE,6,33.954876,-116.507628,92240,ACTIVE
250001040,PODIATRIC SURGERY CENTER,ASC,HEMET,RIVERSIDE,0,33.750648,-116.976582,92543,INACTIVE - CAPEN DECISION
250001050,TEMECULA VALLEY DAY SURGERY & PAIN THERAPY CENTER,ASC,MURRIETA,RIVERSIDE,0,33.556671,-117.182736,92562,INACTIVE - CAPEN DECISION
250001056,HEMET ENDOSCOPY CENTER,ASC,HEMET,RIVERSIDE,0,33.747273,-116.961552,92543,INACTIVE - CAPEN DECISION
250001077,SAINT FRANCIS HOME,ICFDDN,MORENO VALLEY,RIVERSIDE,6,33.933789,-117.253935,92553,ACTIVE
250001172,HEMET HEALTHCARE SURGICENTER,ASC,HEMET,RIVERSIDE,0,33.751557,-116.959104,92543,INACTIVE - CAPEN DECISION
250001183,MOUNTAIN SHADOWS SPECIAL KIDS HOMES-MIRAMAR HOUSE,ICFDDN,RIVERSIDE,RIVERSIDE,6,33.9993,-117.463581,92509,ACTIVE
250001210,FLEMING-HEIMARK HOUSE,ICFDDH,THOUSAND PALMS,RIVERSIDE,6,33.827985,-116.380458,92276,ACTIVE
250001222,MANAGED HOMECARE INC.,HHA,CORONA,RIVERSIDE,0,33.87730675,-117.6607906,92878,ACTIVE
250001233,VERBENA HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.942447,-117.433818,92504,ACTIVE
250001276,CORONA REGIONAL MEDICAL CENTER D/P SNF,SNF,CORONA,RIVERSIDE,61,33.857991,-117.5538195,92879,ACTIVE
250001277,CORONA REGIONAL MEDICAL CENTER D/P APH,APH,CORONA,RIVERSIDE,38,33.857991,-117.5538195,92879,ACTIVE
250001290,MOUNTAIN SHADOWS SPECIAL KIDS HOMES-MAVERICK HOUSE,ICFDDN,RIVERSIDE,RIVERSIDE,6,33.999318,-117.461484,92509,ACTIVE
250001298,SOUTHLAND ENDOSCOPY CENTER,ASC,HEMET,RIVERSIDE,0,33.750063,-116.961642,92543,INACTIVE - CAPEN DECISION
250001303,MANORCARE HEALTH SERVICES-HEMET,OPT/SP,HEMET,RIVERSIDE,0,33.728769,-116.990325,92545,
250001332,MOUNTAIN SHADOWS SPECIAL KIDS HOMES-JUNIPER HOUSE,ICFDDN,RIVERSIDE,RIVERSIDE,6,34.006716,-117.446319,92509,ACTIVE
250001337,JONES DIVISION,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.934806,-117.4815225,92505,ACTIVE
250001363,HEMET VALLEY MEDICAL CENTER D/P SNF,SNF,HEMET,RIVERSIDE,23,33.75,-116.9601255,92543,ACTIVE
250001372,"EL MIRADOR SURGERY CENTER, LLC",ASC,PALM SPRINGS,RIVERSIDE,0,33.83946,-116.545158,92262,INACTIVE - CAPEN DECISION
250001382,DESERT MOUNTAIN CARE CENTER,SNF,INDIO,RIVERSIDE,99,33.701427,-116.235963,92201,ACTIVE
250001390,MANCHESTER DIVISION,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.928749,-117.436815,92503,ACTIVE
250001400,REINDEER HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.925959,-117.246789,92553,ACTIVE
250001405,HUCKABEE HOUSE,ICFDDN,DESERT HOT SPRINGS,RIVERSIDE,6,33.966567,-116.4922875,92240,ACTIVE
250001411,PLANNED PARENTHOOD - RANCHO MIRAGE CENTER,COMTYC,RANCHO MIRAGE,RIVERSIDE,0,33.743781,-116.4127905,92270,ACTIVE
250001422,BETHANY HOME CARE,HHA,RIVERSIDE,RIVERSIDE,0,33.97603698,-117.3869772,92506,ACTIVE
250001430,INNERCARE - MECCA,COMTYC,MECCA,RIVERSIDE,0,33.568299,-116.074152,92254,ACTIVE
250001440,ORMISTA HOUSE,ICFDDH,MORENO VALLEY,RIVERSIDE,6,33.921936,-117.233559,92553,ACTIVE
250001441,JUAN BAUTISTA,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.98661,-117.4339485,92509,ACTIVE
250001465,GORHAM HOUSE,ICFDDN,MORENO VALLEY,RIVERSIDE,6,33.935616,-117.2517885,92553,ACTIVE
250001475,LAKESIDE DIVISION,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.982533,-117.4546575,92509,ACTIVE
250001502,HEMET VALLEY HEALTHCARE CENTER,SNF,HEMET,RIVERSIDE,90,33.752448,-116.9604405,92543,ACTIVE
250001559,VALLEY ENDOSCOPY CENTER,ASC,HEMET,RIVERSIDE,0,33.75296433,-116.9587159,92543,INACTIVE - CAPEN DECISION
250001560,BETTY & MARTIN RUSSELL HOUSE,ICFDDH,DESERT HOT SPRINGS,RIVERSIDE,6,33.954453,-116.496378,92240,ACTIVE
250001562,"SANTA ROSA DEL VALLE MEDICAL GROUP, INC.",RHC,COACHELLA,RIVERSIDE,0,33.677541,-116.1791145,92236,
250001563,JURUPA VALLEY COMMUNITY HEALTH CENTER,FQHC,JURUPA VALLEY,RIVERSIDE,0,34.011486,-117.477054,92509,
250001618,ROBERT & MARIAN KUSTER HOUSE,ICFDDN,DESERT HOT SPRINGS,RIVERSIDE,6,33.955686,-116.495235,92240,ACTIVE
250001632,CARRICK HOUSE,ICFDDH,RIVERSIDE,RIVERSIDE,6,33.908679,-117.4749795,92505,ACTIVE
250001635,THE JOHN FURBEE HOUSE,ICFDDH,DESERT HOT SPRINGS,RIVERSIDE,6,33.95844,-116.494065,92240,ACTIVE
250001655,VILLA VADNAIS,ICFDDH,CORONA,RIVERSIDE,6,33.819309,-117.5272245,92883,ACTIVE
